name_pais,Mundial,Selección,Posición,Etapa,PTS,PJ,PG,PE,PP,GF,GC,Dif
Alemania,1930,Alemania,0,no participó,0,0,0,0,0,0,0,0
Alemania,1934,Alemania,3,Partido 3er Puesto,6,4,3,0,1,11,8,3
Alemania,1938,Alemania,10,Octavos de Final,1,2,0,1,1,3,5,-2
Alemania,1950,Alemania Occidental,0,no participó,0,0,0,0,0,0,0,0
Alemania,1954,Alemania Occidental,1,Final,10,6,5,0,1,25,14,11
Alemania,1958,Alemania Occidental,4,Partido 3er Puesto,6,6,2,2,2,12,14,-2
Alemania,1962,Alemania Occidental,7,Cuartos de Final,5,4,2,1,1,4,2,2
Alemania,1966,Alemania Occidental,2,Final,9,6,4,1,1,15,6,9
Alemania,1970,Alemania Occidental,3,Partido 3er Puesto,10,6,5,0,1,17,10,7
Alemania,1974,Alemania Occidental,1,Final,12,7,6,0,1,13,4,9
Alemania,1978,Alemania Occidental,6,Grupos 2da Ronda,6,6,1,4,1,10,5,5
Alemania,1982,Alemania Occidental,2,Final,8,7,3,2,2,12,10,2
Alemania,1986,Alemania Occidental,2,Final,8,7,3,2,2,8,7,1
Alemania,1990,Alemania Occidental,1,Final,12,7,5,2,0,15,5,10
Alemania,1994,Alemania,5,Cuartos de Final,10,5,3,1,1,9,7,2
Alemania,1998,Alemania,7,Cuartos de Final,10,5,3,1,1,8,6,2
Alemania,2002,Alemania,2,Final,16,7,5,1,1,14,3,11
Alemania,2006,Alemania,3,Partido 3er Puesto,16,7,5,1,1,14,6,8
Alemania,2010,Alemania,3,Partido 3er Puesto,15,7,5,0,2,16,5,11
Alemania,2014,Alemania,1,Final,19,7,6,1,0,18,4,14
Alemania,2018,Alemania,22,Grupos 1ra Ronda,3,3,1,0,2,2,4,-2
Alemania,2022,Alemania,17,Grupos 1ra Ronda,4,3,1,1,1,6,5,1
Alemania,1950,Alemania Oriental,0,no participó,0,0,0,0,0,0,0,0
Alemania,1954,Alemania Oriental,0,no participó,0,0,0,0,0,0,0,0
Alemania,1958,Alemania Oriental,0,no participó,0,0,0,0,0,0,0,0
Alemania,1962,Alemania Oriental,0,no participó,0,0,0,0,0,0,0,0
Alemania,1966,Alemania Oriental,0,no participó,0,0,0,0,0,0,0,0
Alemania,1970,Alemania Oriental,0,no participó,0,0,0,0,0,0,0,0
Alemania,1974,Alemania Oriental,6,Grupos 2da Ronda,6,6,2,2,2,5,5,0
Alemania,1978,Alemania Oriental,0,no participó,0,0,0,0,0,0,0,0
Alemania,1982,Alemania Oriental,0,no participó,0,0,0,0,0,0,0,0
Alemania,1986,Alemania Oriental,0,no participó,0,0,0,0,0,0,0,0
Alemania,1990,Alemania Oriental,0,no participó,0,0,0,0,0,0,0,0
Alemania,1994,Alemania Oriental,0,no participó,0,0,0,0,0,0,0,0
Alemania,1998,Alemania Oriental,0,no participó,0,0,0,0,0,0,0,0
Alemania,2002,Alemania Oriental,0,no participó,0,0,0,0,0,0,0,0
Alemania,2006,Alemania Oriental,0,no participó,0,0,0,0,0,0,0,0
Alemania,2010,Alemania Oriental,0,no participó,0,0,0,0,0,0,0,0
Alemania,2014,Alemania Oriental,0,no participó,0,0,0,0,0,0,0,0
Alemania,2018,Alemania Oriental,0,no participó,0,0,0,0,0,0,0,0
Alemania,2022,Alemania Oriental,0,no participó,0,0,0,0,0,0,0,0
Angola,1930,Angola,0,no participó,0,0,0,0,0,0,0,0
Angola,1934,Angola,0,no participó,0,0,0,0,0,0,0,0
Angola,1938,Angola,0,no participó,0,0,0,0,0,0,0,0
Angola,1950,Angola,0,no participó,0,0,0,0,0,0,0,0
Angola,1954,Angola,0,no participó,0,0,0,0,0,0,0,0
Angola,1958,Angola,0,no participó,0,0,0,0,0,0,0,0
Angola,1962,Angola,0,no participó,0,0,0,0,0,0,0,0
Angola,1966,Angola,0,no participó,0,0,0,0,0,0,0,0
Angola,1970,Angola,0,no participó,0,0,0,0,0,0,0,0
Angola,1974,Angola,0,no participó,0,0,0,0,0,0,0,0
Angola,1978,Angola,0,no participó,0,0,0,0,0,0,0,0
Angola,1982,Angola,0,no participó,0,0,0,0,0,0,0,0
Angola,1986,Angola,0,no participó,0,0,0,0,0,0,0,0
Angola,1990,Angola,0,no participó,0,0,0,0,0,0,0,0
Angola,1994,Angola,0,no participó,0,0,0,0,0,0,0,0
Angola,1998,Angola,0,no participó,0,0,0,0,0,0,0,0
Angola,2002,Angola,0,no participó,0,0,0,0,0,0,0,0
Angola,2006,Angola,23,Grupos 1ra Ronda,2,3,0,2,1,1,2,-1
Angola,2010,Angola,0,no participó,0,0,0,0,0,0,0,0
Angola,2014,Angola,0,no participó,0,0,0,0,0,0,0,0
Angola,2018,Angola,0,no participó,0,0,0,0,0,0,0,0
Angola,2022,Angola,0,no participó,0,0,0,0,0,0,0,0
Arabia,1930,Arabia Saudita,0,no participó,0,0,0,0,0,0,0,0
Arabia,1934,Arabia Saudita,0,no participó,0,0,0,0,0,0,0,0
Arabia,1938,Arabia Saudita,0,no participó,0,0,0,0,0,0,0,0
Arabia,1950,Arabia Saudita,0,no participó,0,0,0,0,0,0,0,0
Arabia,1954,Arabia Saudita,0,no participó,0,0,0,0,0,0,0,0
Arabia,1958,Arabia Saudita,0,no participó,0,0,0,0,0,0,0,0
Arabia,1962,Arabia Saudita,0,no participó,0,0,0,0,0,0,0,0
Arabia,1966,Arabia Saudita,0,no participó,0,0,0,0,0,0,0,0
Arabia,1970,Arabia Saudita,0,no participó,0,0,0,0,0,0,0,0
Arabia,1974,Arabia Saudita,0,no participó,0,0,0,0,0,0,0,0
Arabia,1978,Arabia Saudita,0,no participó,0,0,0,0,0,0,0,0
Arabia,1982,Arabia Saudita,0,no participó,0,0,0,0,0,0,0,0
Arabia,1986,Arabia Saudita,0,no participó,0,0,0,0,0,0,0,0
Arabia,1990,Arabia Saudita,0,no participó,0,0,0,0,0,0,0,0
Arabia,1994,Arabia Saudita,12,Octavos de Final,6,4,2,0,2,5,6,-1
Arabia,1998,Arabia Saudita,28,Grupos 1ra Ronda,1,3,0,1,2,2,7,-5
Arabia,2002,Arabia Saudita,32,Grupos 1ra Ronda,0,3,0,0,3,0,12,-12
Arabia,2006,Arabia Saudita,28,Grupos 1ra Ronda,1,3,0,1,2,2,7,-5
Arabia,2010,Arabia Saudita,0,no participó,0,0,0,0,0,0,0,0
Arabia,2014,Arabia Saudita,0,no participó,0,0,0,0,0,0,0,0
Arabia,2018,Arabia Saudita,26,Grupos 1ra Ronda,3,3,1,0,2,2,7,-5
Arabia,2022,Arabia Saudita,25,Grupos 1ra Ronda,3,3,1,0,2,3,5,-2
Argelia,1930,Argelia,0,no participó,0,0,0,0,0,0,0,0
Argelia,1934,Argelia,0,no participó,0,0,0,0,0,0,0,0
Argelia,1938,Argelia,0,no participó,0,0,0,0,0,0,0,0
Argelia,1950,Argelia,0,no participó,0,0,0,0,0,0,0,0
Argelia,1954,Argelia,0,no participó,0,0,0,0,0,0,0,0
Argelia,1958,Argelia,0,no participó,0,0,0,0,0,0,0,0
Argelia,1962,Argelia,0,no participó,0,0,0,0,0,0,0,0
Argelia,1966,Argelia,0,no participó,0,0,0,0,0,0,0,0
Argelia,1970,Argelia,0,no participó,0,0,0,0,0,0,0,0
Argelia,1974,Argelia,0,no participó,0,0,0,0,0,0,0,0
Argelia,1978,Argelia,0,no participó,0,0,0,0,0,0,0,0
Argelia,1982,Argelia,13,Grupos 1ra Ronda,4,3,2,0,1,5,5,0
Argelia,1986,Argelia,22,Grupos 1ra Ronda,1,3,0,1,2,1,5,-4
Argelia,1990,Argelia,0,no participó,0,0,0,0,0,0,0,0
Argelia,1994,Argelia,0,no participó,0,0,0,0,0,0,0,0
Argelia,1998,Argelia,0,no participó,0,0,0,0,0,0,0,0
Argelia,2002,Argelia,0,no participó,0,0,0,0,0,0,0,0
Argelia,2006,Argelia,0,no participó,0,0,0,0,0,0,0,0
Argelia,2010,Argelia,28,Grupos 1ra Ronda,1,3,0,1,2,0,2,-2
Argelia,2014,Argelia,14,Octavos de Final,4,4,1,1,2,7,7,0
Argelia,2018,Argelia,0,no participó,0,0,0,0,0,0,0,0
Argelia,2022,Argelia,0,no participó,0,0,0,0,0,0,0,0
Argentina,1930,Argentina,2,Final,8,5,4,0,1,18,9,9
Argentina,1934,Argentina,9,Octavos de Final,0,1,0,0,1,2,3,-1
Argentina,1938,Argentina,0,no participó,0,0,0,0,0,0,0,0
Argentina,1950,Argentina,0,no participó,0,0,0,0,0,0,0,0
Argentina,1954,Argentina,0,no participó,0,0,0,0,0,0,0,0
Argentina,1958,Argentina,13,Grupos 1ra Ronda,2,3,1,0,2,5,10,-5
Argentina,1962,Argentina,10,Grupos 1ra Ronda,3,3,1,1,1,2,3,-1
Argentina,1966,Argentina,5,Cuartos de Final,5,4,2,1,1,4,2,2
Argentina,1970,Argentina,0,no participó,0,0,0,0,0,0,0,0
Argentina,1974,Argentina,8,Grupos 2da Ronda,4,6,1,2,3,9,12,-3
Argentina,1978,Argentina,1,Final,11,7,5,1,1,15,4,11
Argentina,1982,Argentina,11,Grupos 2da Ronda,4,5,2,0,3,8,7,1
Argentina,1986,Argentina,1,Final,13,7,6,1,0,14,5,9
Argentina,1990,Argentina,2,Final,7,7,2,3,2,5,4,1
Argentina,1994,Argentina,10,Octavos de Final,6,4,2,0,2,8,6,2
Argentina,1998,Argentina,6,Cuartos de Final,10,5,3,1,1,10,4,6
Argentina,2002,Argentina,18,Grupos 1ra Ronda,4,3,1,1,1,2,2,0
Argentina,2006,Argentina,6,Cuartos de Final,11,5,3,2,0,11,3,8
Argentina,2010,Argentina,5,Cuartos de Final,12,5,4,0,1,10,6,4
Argentina,2014,Argentina,2,Final,16,7,5,1,1,8,4,4
Argentina,2018,Argentina,16,Octavos de Final,4,4,1,1,2,6,9,-3
Argentina,2022,Argentina,,Final,13,6,4,1,1,12,5,7
Australia,1930,Australia,0,no participó,0,0,0,0,0,0,0,0
Australia,1934,Australia,0,no participó,0,0,0,0,0,0,0,0
Australia,1938,Australia,0,no participó,0,0,0,0,0,0,0,0
Australia,1950,Australia,0,no participó,0,0,0,0,0,0,0,0
Australia,1954,Australia,0,no participó,0,0,0,0,0,0,0,0
Australia,1958,Australia,0,no participó,0,0,0,0,0,0,0,0
Australia,1962,Australia,0,no participó,0,0,0,0,0,0,0,0
Australia,1966,Australia,0,no participó,0,0,0,0,0,0,0,0
Australia,1970,Australia,0,no participó,0,0,0,0,0,0,0,0
Australia,1974,Australia,14,Grupos 1ra Ronda,1,3,0,1,2,0,5,-5
Australia,1978,Australia,0,no participó,0,0,0,0,0,0,0,0
Australia,1982,Australia,0,no participó,0,0,0,0,0,0,0,0
Australia,1986,Australia,0,no participó,0,0,0,0,0,0,0,0
Australia,1990,Australia,0,no participó,0,0,0,0,0,0,0,0
Australia,1994,Australia,0,no participó,0,0,0,0,0,0,0,0
Australia,1998,Australia,0,no participó,0,0,0,0,0,0,0,0
Australia,2002,Australia,0,no participó,0,0,0,0,0,0,0,0
Australia,2006,Australia,16,Octavos de Final,4,4,1,1,2,5,6,-1
Australia,2010,Australia,21,Grupos 1ra Ronda,4,3,1,1,1,3,6,-3
Australia,2014,Australia,30,Grupos 1ra Ronda,0,3,0,0,3,3,9,-6
Australia,2018,Australia,30,Grupos 1ra Ronda,1,3,0,1,2,2,5,-3
Australia,2022,Australia,11,Octavos de Final,6,4,2,0,2,4,6,-2
Austria,1930,Austria,0,no participó,0,0,0,0,0,0,0,0
Austria,1934,Austria,4,Partido 3er Puesto,4,4,2,0,2,7,7,0
Austria,1938,Austria,16,Octavos de Final,0,0,0,0,0,0,0,0
Austria,1950,Austria,0,no participó,0,0,0,0,0,0,0,0
Austria,1954,Austria,3,Partido 3er Puesto,8,5,4,0,1,17,12,5
Austria,1958,Austria,15,Grupos 1ra Ronda,1,3,0,1,2,2,7,-5
Austria,1962,Austria,0,no participó,0,0,0,0,0,0,0,0
Austria,1966,Austria,0,no participó,0,0,0,0,0,0,0,0
Austria,1970,Austria,0,no participó,0,0,0,0,0,0,0,0
Austria,1974,Austria,0,no participó,0,0,0,0,0,0,0,0
Austria,1978,Austria,7,Grupos 2da Ronda,6,6,3,0,3,7,10,-3
Austria,1982,Austria,8,Grupos 2da Ronda,5,5,2,1,2,5,4,1
Austria,1986,Austria,0,no participó,0,0,0,0,0,0,0,0
Austria,1990,Austria,18,Grupos 1ra Ronda,2,3,1,0,2,2,3,-1
Austria,1994,Austria,0,no participó,0,0,0,0,0,0,0,0
Austria,1998,Austria,23,Grupos 1ra Ronda,2,3,0,2,1,3,4,-1
Austria,2002,Austria,0,no participó,0,0,0,0,0,0,0,0
Austria,2006,Austria,0,no participó,0,0,0,0,0,0,0,0
Austria,2010,Austria,0,no participó,0,0,0,0,0,0,0,0
Austria,2014,Austria,0,no participó,0,0,0,0,0,0,0,0
Austria,2018,Austria,0,no participó,0,0,0,0,0,0,0,0
Austria,2022,Austria,0,no participó,0,0,0,0,0,0,0,0
Bélgica,1930,Bélgica,11,Grupos 1ra Ronda,0,2,0,0,2,0,4,-4
Bélgica,1934,Bélgica,15,Octavos de Final,0,1,0,0,1,2,5,-3
Bélgica,1938,Bélgica,13,Octavos de Final,0,1,0,0,1,1,3,-2
Bélgica,1950,Bélgica,0,no participó,0,0,0,0,0,0,0,0
Bélgica,1954,Bélgica,12,Grupos 1ra Ronda,1,2,0,1,1,5,8,-3
Bélgica,1958,Bélgica,0,no participó,0,0,0,0,0,0,0,0
Bélgica,1962,Bélgica,0,no participó,0,0,0,0,0,0,0,0
Bélgica,1966,Bélgica,0,no participó,0,0,0,0,0,0,0,0
Bélgica,1970,Bélgica,10,Grupos 1ra Ronda,2,3,1,0,2,4,5,-1
Bélgica,1974,Bélgica,0,no participó,0,0,0,0,0,0,0,0
Bélgica,1978,Bélgica,0,no participó,0,0,0,0,0,0,0,0
Bélgica,1982,Bélgica,10,Grupos 2da Ronda,5,5,2,1,2,3,5,-2
Bélgica,1986,Bélgica,4,Partido 3er Puesto,6,7,2,2,3,12,15,-3
Bélgica,1990,Bélgica,11,Octavos de Final,4,4,2,0,2,6,4,2
Bélgica,1994,Bélgica,11,Octavos de Final,6,4,2,0,2,4,4,0
Bélgica,1998,Bélgica,19,Grupos 1ra Ronda,3,3,0,3,0,3,3,0
Bélgica,2002,Bélgica,14,Octavos de Final,5,4,1,2,1,6,7,-1
Bélgica,2006,Bélgica,0,no participó,0,0,0,0,0,0,0,0
Bélgica,2010,Bélgica,0,no participó,0,0,0,0,0,0,0,0
Bélgica,2014,Bélgica,6,Cuartos de Final,12,5,4,0,1,6,3,3
Bélgica,2018,Bélgica,3,Partido 3er Puesto,18,7,6,0,1,16,6,10
Bélgica,2022,Bélgica,23,Grupos 1ra Ronda,4,3,1,1,1,1,2,-1
Bolivia,1930,Bolivia,12,Grupos 1ra Ronda,0,2,0,0,2,0,8,-8
Bolivia,1934,Bolivia,0,no participó,0,0,0,0,0,0,0,0
Bolivia,1938,Bolivia,0,no participó,0,0,0,0,0,0,0,0
Bolivia,1950,Bolivia,13,Grupos 1ra Ronda,0,1,0,0,1,0,8,-8
Bolivia,1954,Bolivia,0,no participó,0,0,0,0,0,0,0,0
Bolivia,1958,Bolivia,0,no participó,0,0,0,0,0,0,0,0
Bolivia,1962,Bolivia,0,no participó,0,0,0,0,0,0,0,0
Bolivia,1966,Bolivia,0,no participó,0,0,0,0,0,0,0,0
Bolivia,1970,Bolivia,0,no participó,0,0,0,0,0,0,0,0
Bolivia,1974,Bolivia,0,no participó,0,0,0,0,0,0,0,0
Bolivia,1978,Bolivia,0,no participó,0,0,0,0,0,0,0,0
Bolivia,1982,Bolivia,0,no participó,0,0,0,0,0,0,0,0
Bolivia,1986,Bolivia,0,no participó,0,0,0,0,0,0,0,0
Bolivia,1990,Bolivia,0,no participó,0,0,0,0,0,0,0,0
Bolivia,1994,Bolivia,21,Grupos 1ra Ronda,1,3,0,1,2,1,4,-3
Bolivia,1998,Bolivia,0,no participó,0,0,0,0,0,0,0,0
Bolivia,2002,Bolivia,0,no participó,0,0,0,0,0,0,0,0
Bolivia,2006,Bolivia,0,no participó,0,0,0,0,0,0,0,0
Bolivia,2010,Bolivia,0,no participó,0,0,0,0,0,0,0,0
Bolivia,2014,Bolivia,0,no participó,0,0,0,0,0,0,0,0
Bolivia,2018,Bolivia,0,no participó,0,0,0,0,0,0,0,0
Bolivia,2022,Bolivia,0,no participó,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,1930,Bosnia-Herzegovina,0,no participó,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,1934,Bosnia-Herzegovina,0,no participó,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,1938,Bosnia-Herzegovina,0,no participó,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,1950,Bosnia-Herzegovina,0,no participó,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,1954,Bosnia-Herzegovina,0,no participó,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,1958,Bosnia-Herzegovina,0,no participó,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,1962,Bosnia-Herzegovina,0,no participó,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,1966,Bosnia-Herzegovina,0,no participó,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,1970,Bosnia-Herzegovina,0,no participó,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,1974,Bosnia-Herzegovina,0,no participó,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,1978,Bosnia-Herzegovina,0,no participó,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,1982,Bosnia-Herzegovina,0,no participó,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,1986,Bosnia-Herzegovina,0,no participó,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,1990,Bosnia-Herzegovina,0,no participó,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,1994,Bosnia-Herzegovina,0,no participó,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,1998,Bosnia-Herzegovina,0,no participó,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,2002,Bosnia-Herzegovina,0,no participó,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,2006,Bosnia-Herzegovina,0,no participó,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,2010,Bosnia-Herzegovina,0,no participó,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,2014,Bosnia-Herzegovina,20,Grupos 1ra Ronda,3,3,1,0,2,4,4,0
Bosnia-Herzegovina,2018,Bosnia-Herzegovina,0,no participó,0,0,0,0,0,0,0,0
Bosnia-Herzegovina,2022,Bosnia-Herzegovina,0,no participó,0,0,0,0,0,0,0,0
Brasil,1930,Brasil,6,Grupos 1ra Ronda,2,2,1,0,1,5,2,3
Brasil,1934,Brasil,14,Octavos de Final,0,1,0,0,1,1,3,-2
Brasil,1938,Brasil,3,Partido 3er Puesto,7,5,3,1,1,14,11,3
Brasil,1950,Brasil,2,Ronda Final,9,6,4,1,1,22,6,16
Brasil,1954,Brasil,6,Cuartos de Final,3,3,1,1,1,8,5,3
Brasil,1958,Brasil,1,Final,11,6,5,1,0,16,4,12
Brasil,1962,Brasil,1,Final,11,6,5,1,0,14,5,9
Brasil,1966,Brasil,11,Grupos 1ra Ronda,2,3,1,0,2,4,6,-2
Brasil,1970,Brasil,1,Final,12,6,6,0,0,19,7,12
Brasil,1974,Brasil,4,Partido 3er Puesto,8,7,3,2,2,6,4,2
Brasil,1978,Brasil,3,Partido 3er Puesto,11,7,4,3,0,10,3,7
Brasil,1982,Brasil,5,Grupos 2da Ronda,8,5,4,0,1,15,6,9
Brasil,1986,Brasil,5,Cuartos de Final,9,5,4,1,0,10,1,9
Brasil,1990,Brasil,9,Octavos de Final,6,4,3,0,1,4,2,2
Brasil,1994,Brasil,1,Final,17,7,5,2,0,11,3,8
Brasil,1998,Brasil,2,Final,13,7,4,1,2,14,10,4
Brasil,2002,Brasil,1,Final,21,7,7,0,0,18,4,14
Brasil,2006,Brasil,5,Cuartos de Final,12,5,4,0,1,10,2,8
Brasil,2010,Brasil,6,Cuartos de Final,10,5,3,1,1,9,4,5
Brasil,2014,Brasil,4,Partido 3er Puesto,11,7,3,2,2,11,14,-3
Brasil,2018,Brasil,6,Cuartos de Final,10,5,3,1,1,8,3,5
Brasil,2022,Brasil,7,Cuartos de Final,10,5,3,1,1,8,3,5
Bulgaria,1930,Bulgaria,0,no participó,0,0,0,0,0,0,0,0
Bulgaria,1934,Bulgaria,0,no participó,0,0,0,0,0,0,0,0
Bulgaria,1938,Bulgaria,0,no participó,0,0,0,0,0,0,0,0
Bulgaria,1950,Bulgaria,0,no participó,0,0,0,0,0,0,0,0
Bulgaria,1954,Bulgaria,0,no participó,0,0,0,0,0,0,0,0
Bulgaria,1958,Bulgaria,0,no participó,0,0,0,0,0,0,0,0
Bulgaria,1962,Bulgaria,15,Grupos 1ra Ronda,1,3,0,1,2,1,7,-6
Bulgaria,1966,Bulgaria,15,Grupos 1ra Ronda,0,3,0,0,3,1,8,-7
Bulgaria,1970,Bulgaria,13,Grupos 1ra Ronda,1,3,0,1,2,5,9,-4
Bulgaria,1974,Bulgaria,12,Grupos 1ra Ronda,2,3,0,2,1,2,5,-3
Bulgaria,1978,Bulgaria,0,no participó,0,0,0,0,0,0,0,0
Bulgaria,1982,Bulgaria,0,no participó,0,0,0,0,0,0,0,0
Bulgaria,1986,Bulgaria,15,Octavos de Final,2,4,0,2,2,2,6,-4
Bulgaria,1990,Bulgaria,0,no participó,0,0,0,0,0,0,0,0
Bulgaria,1994,Bulgaria,4,Partido 3er Puesto,10,7,3,1,3,10,11,-1
Bulgaria,1998,Bulgaria,29,Grupos 1ra Ronda,1,3,0,1,2,1,7,-6
Bulgaria,2002,Bulgaria,0,no participó,0,0,0,0,0,0,0,0
Bulgaria,2006,Bulgaria,0,no participó,0,0,0,0,0,0,0,0
Bulgaria,2010,Bulgaria,0,no participó,0,0,0,0,0,0,0,0
Bulgaria,2014,Bulgaria,0,no participó,0,0,0,0,0,0,0,0
Bulgaria,2018,Bulgaria,0,no participó,0,0,0,0,0,0,0,0
Bulgaria,2022,Bulgaria,0,no participó,0,0,0,0,0,0,0,0
Camerún,1930,Camerún,0,no participó,0,0,0,0,0,0,0,0
Camerún,1934,Camerún,0,no participó,0,0,0,0,0,0,0,0
Camerún,1938,Camerún,0,no participó,0,0,0,0,0,0,0,0
Camerún,1950,Camerún,0,no participó,0,0,0,0,0,0,0,0
Camerún,1954,Camerún,0,no participó,0,0,0,0,0,0,0,0
Camerún,1958,Camerún,0,no participó,0,0,0,0,0,0,0,0
Camerún,1962,Camerún,0,no participó,0,0,0,0,0,0,0,0
Camerún,1966,Camerún,0,no participó,0,0,0,0,0,0,0,0
Camerún,1970,Camerún,0,no participó,0,0,0,0,0,0,0,0
Camerún,1974,Camerún,0,no participó,0,0,0,0,0,0,0,0
Camerún,1978,Camerún,0,no participó,0,0,0,0,0,0,0,0
Camerún,1982,Camerún,17,Grupos 1ra Ronda,3,3,0,3,0,1,1,0
Camerún,1986,Camerún,0,no participó,0,0,0,0,0,0,0,0
Camerún,1990,Camerún,7,Cuartos de Final,6,5,3,0,2,7,9,-2
Camerún,1994,Camerún,22,Grupos 1ra Ronda,1,3,0,1,2,3,11,-8
Camerún,1998,Camerún,25,Grupos 1ra Ronda,2,3,0,2,1,2,5,-3
Camerún,2002,Camerún,20,Grupos 1ra Ronda,4,3,1,1,1,2,3,-1
Camerún,2006,Camerún,0,no participó,0,0,0,0,0,0,0,0
Camerún,2010,Camerún,31,Grupos 1ra Ronda,0,3,0,0,3,2,5,-3
Camerún,2014,Camerún,32,Grupos 1ra Ronda,0,3,0,0,3,1,9,-8
Camerún,2018,Camerún,0,no participó,0,0,0,0,0,0,0,0
Camerún,2022,Camerún,19,Grupos 1ra Ronda,4,3,1,1,1,4,4,0
Canadá,1930,Canadá,0,no participó,0,0,0,0,0,0,0,0
Canadá,1934,Canadá,0,no participó,0,0,0,0,0,0,0,0
Canadá,1938,Canadá,0,no participó,0,0,0,0,0,0,0,0
Canadá,1950,Canadá,0,no participó,0,0,0,0,0,0,0,0
Canadá,1954,Canadá,0,no participó,0,0,0,0,0,0,0,0
Canadá,1958,Canadá,0,no participó,0,0,0,0,0,0,0,0
Canadá,1962,Canadá,0,no participó,0,0,0,0,0,0,0,0
Canadá,1966,Canadá,0,no participó,0,0,0,0,0,0,0,0
Canadá,1970,Canadá,0,no participó,0,0,0,0,0,0,0,0
Canadá,1974,Canadá,0,no participó,0,0,0,0,0,0,0,0
Canadá,1978,Canadá,0,no participó,0,0,0,0,0,0,0,0
Canadá,1982,Canadá,0,no participó,0,0,0,0,0,0,0,0
Canadá,1986,Canadá,24,Grupos 1ra Ronda,0,3,0,0,3,0,5,-5
Canadá,1990,Canadá,0,no participó,0,0,0,0,0,0,0,0
Canadá,1994,Canadá,0,no participó,0,0,0,0,0,0,0,0
Canadá,1998,Canadá,0,no participó,0,0,0,0,0,0,0,0
Canadá,2002,Canadá,0,no participó,0,0,0,0,0,0,0,0
Canadá,2006,Canadá,0,no participó,0,0,0,0,0,0,0,0
Canadá,2010,Canadá,0,no participó,0,0,0,0,0,0,0,0
Canadá,2014,Canadá,0,no participó,0,0,0,0,0,0,0,0
Canadá,2018,Canadá,0,no participó,0,0,0,0,0,0,0,0
Canadá,2022,Canadá,31,Grupos 1ra Ronda,0,3,0,0,3,2,7,-5
Catar,1930,Catar,0,no participó,0,0,0,0,0,0,0,0
Catar,1934,Catar,0,no participó,0,0,0,0,0,0,0,0
Catar,1938,Catar,0,no participó,0,0,0,0,0,0,0,0
Catar,1950,Catar,0,no participó,0,0,0,0,0,0,0,0
Catar,1954,Catar,0,no participó,0,0,0,0,0,0,0,0
Catar,1958,Catar,0,no participó,0,0,0,0,0,0,0,0
Catar,1962,Catar,0,no participó,0,0,0,0,0,0,0,0
Catar,1966,Catar,0,no participó,0,0,0,0,0,0,0,0
Catar,1970,Catar,0,no participó,0,0,0,0,0,0,0,0
Catar,1974,Catar,0,no participó,0,0,0,0,0,0,0,0
Catar,1978,Catar,0,no participó,0,0,0,0,0,0,0,0
Catar,1982,Catar,0,no participó,0,0,0,0,0,0,0,0
Catar,1986,Catar,0,no participó,0,0,0,0,0,0,0,0
Catar,1990,Catar,0,no participó,0,0,0,0,0,0,0,0
Catar,1994,Catar,0,no participó,0,0,0,0,0,0,0,0
Catar,1998,Catar,0,no participó,0,0,0,0,0,0,0,0
Catar,2002,Catar,0,no participó,0,0,0,0,0,0,0,0
Catar,2006,Catar,0,no participó,0,0,0,0,0,0,0,0
Catar,2010,Catar,0,no participó,0,0,0,0,0,0,0,0
Catar,2014,Catar,0,no participó,0,0,0,0,0,0,0,0
Catar,2018,Catar,0,no participó,0,0,0,0,0,0,0,0
Catar,2022,Catar,32,Grupos 1ra Ronda,0,3,0,0,3,1,7,-6
Chile,1930,Chile,5,Grupos 1ra Ronda,4,3,2,0,1,5,3,2
Chile,1934,Chile,0,no participó,0,0,0,0,0,0,0,0
Chile,1938,Chile,0,no participó,0,0,0,0,0,0,0,0
Chile,1950,Chile,9,Grupos 1ra Ronda,2,3,1,0,2,5,6,-1
Chile,1954,Chile,0,no participó,0,0,0,0,0,0,0,0
Chile,1958,Chile,0,no participó,0,0,0,0,0,0,0,0
Chile,1962,Chile,3,Partido 3er Puesto,8,6,4,0,2,10,8,2
Chile,1966,Chile,13,Grupos 1ra Ronda,1,3,0,1,2,2,5,-3
Chile,1970,Chile,0,no participó,0,0,0,0,0,0,0,0
Chile,1974,Chile,11,Grupos 1ra Ronda,2,3,0,2,1,1,2,-1
